trade_id,broker_id,client_id,transaction_amount,product_type,date,status
T001846,B005,C0044,6863.29,Equity,2024-03-12,completed
T001847,B010,C0029,228247.03,Commodity,2024-02-18,completed
T001848,B008,C0034,2217.88,Forex,2024-03-23,completed
T001849,B002,C0017,253840.96,Forex,2024-02-12,completed
T001850,B006,C0043,12594.14,Bond,2024-01-17,failed
T001851,B005,C0043,15305.26,Commodity,2024-03-26,completed
T001852,B010,C0016,1293.34,Equity,2024-03-30,completed
T001853,B009,C0002,11134.55,Forex,2024-03-28,completed
T001854,B005,C0034,4629.9,Forex,2024-03-08,completed
T001855,B002,C0008,8853.17,Commodity,2024-01-12,completed
T001856,B005,C0013,17926.47,Bond,2024-03-23,completed
T001857,B004,C0042,92659.56,Bond,2024-03-26,completed
T001858,B007,C0008,30073.66,Equity,2024-02-24,completed
T001859,B006,C0030,34944.45,Bond,2024-03-06,completed
T001860,B002,C0032,4258.71,Forex,2024-02-16,completed
T001861,B005,C0036,5877.39,Bond,2024-01-03,completed
T001862,B007,C0047,327121.69,Equity,2024-02-16,completed
T001863,B007,C0030,7311.46,Forex,2024-02-09,completed
T001864,B005,C0001,264160.56,Bond,2024-01-24,completed
T001865,B009,C0043,15296.94,Bond,2024-01-28,completed
T001866,B004,C0039,22102.19,Commodity,2024-02-13,completed
T001867,B003,C0017,109704.73,Equity,2024-03-03,completed
T001868,B004,C0020,148425.53,Bond,2024-01-25,completed
T001869,B005,C0024,18653.35,Commodity,2024-01-29,completed
T001870,B006,C0050,12303.46,Forex,2024-01-18,completed
T001871,B003,C0022,20254.24,Commodity,2024-01-20,completed
T001872,B002,C0029,36568.27,Commodity,2024-01-10,completed
T001873,B004,C0022,83864.32,Bond,2024-02-07,completed
T001874,B005,C0044,22166.66,Bond,2024-01-13,failed
T001875,B004,C0009,55733.1,Bond,2024-03-05,completed
T001876,B003,C0037,257182.08,Commodity,2024-03-10,completed
T001877,B008,C0010,39025.26,Forex,2024-03-08,completed
T001878,B010,C0036,35153.49,Equity,2024-01-05,completed
T001879,B004,C0037,2256.64,Commodity,2024-03-25,completed
T001880,B002,C0028,425.77,Bond,2024-02-13,completed
T001881,B002,C0028,39441.1,Equity,2024-03-20,completed
T001882,B001,C0042,19106.11,Forex,2024-01-17,completed
T001883,B004,C0043,10176.39,Equity,2024-03-17,pending
T001884,B010,C0021,31738.8,Bond,2024-02-18,completed
T001885,B009,C0024,20118.49,Commodity,2024-01-20,completed
T001886,B007,C0042,119571.57,Commodity,2024-01-21,completed
T001887,B010,C0040,25063.46,Bond,2024-01-24,completed
T001888,B007,C0002,7184.02,Commodity,2024-03-29,completed
T001889,B007,C0008,97270.34,Bond,2024-03-20,completed
T001890,B008,C0048,15903.64,Commodity,2024-01-22,completed
T001891,B001,C0027,48523.57,Commodity,2024-02-26,completed
T001892,B010,C0022,10763.15,Commodity,2024-01-06,completed
T001893,B010,C0037,8310.37,Forex,2024-02-22,completed
T001894,B008,C0027,24990.53,Forex,2024-02-16,completed
T001895,B004,C0029,22454.42,Bond,2024-03-27,completed
T001896,B004,C0003,45240.16,Forex,2024-01-31,completed
T001897,B004,C0044,14721.02,Bond,2024-02-26,completed
T001898,B006,C0013,1401.73,Equity,2024-03-19,completed
T001899,B007,C0045,11508.48,Equity,2024-02-06,completed
T001900,B006,C0010,72455.49,Forex,2024-02-27,completed
T001901,B001,C0036,14100.08,Equity,2024-01-30,completed
T001902,B008,C0009,15220.9,Equity,2024-03-09,completed
T001903,B010,C0027,96718.96,Commodity,2024-01-31,completed
T001904,B007,C0034,7570.7,Commodity,2024-02-09,completed
T001905,B006,C0001,2177.2,Bond,2024-03-01,completed
T001906,B006,C0032,17310.24,Equity,2024-01-25,completed
T001907,B005,C0025,10654.52,Bond,2024-02-17,completed
T001908,B006,C0029,5170.01,Bond,2024-03-27,completed
T001909,B009,C0007,16931.52,Equity,2024-03-14,completed
T001910,B010,C0049,46039.66,Forex,2024-02-26,completed
T001911,B009,C0003,21721.7,Equity,2024-02-29,completed
T001912,B010,C0020,34908.01,Commodity,2024-02-06,completed
T001913,B008,C0020,334406.15,Equity,2024-02-18,completed
T001914,B010,C0030,13169.8,Forex,2024-03-05,completed
T001915,B009,C0035,33440.5,Bond,2024-03-08,completed
T001916,B010,C0035,10261.76,Bond,2024-02-23,completed
T001917,B008,C0049,6188.58,Commodity,2024-01-21,completed
T001918,B008,C0039,9160.34,Commodity,2024-01-26,completed
T001919,B001,C0027,10741.42,Commodity,2024-03-18,completed
T001920,B010,C0026,37767.86,Bond,2024-01-18,completed
T001921,B005,C0014,746845.55,Commodity,2024-02-02,completed
T001922,B004,C0017,7524.61,Equity,2024-01-07,completed
T001923,B002,C0018,11790.65,Bond,2024-03-23,completed
T001924,B008,C0045,20036.59,Forex,2024-03-02,completed
T001925,B003,C0029,39882.71,Bond,2024-02-17,completed
T001926,B004,C0020,32706.41,Equity,2024-03-11,completed
T001927,B007,C0027,151167.49,Equity,2024-01-14,completed
T001928,B010,C0018,578.48,Commodity,2024-03-07,completed
T001929,B009,C0004,613.76,Bond,2024-01-16,pending
T001930,B002,C0001,10469.09,Bond,2024-02-06,completed
T001931,B003,C0050,114227.83,Bond,2024-01-11,completed
T001932,B004,C0001,2103.86,Forex,2024-01-21,completed
T001933,B010,C0026,241.91,Commodity,2024-02-04,completed
T001934,B001,C0045,51884.17,Equity,2024-02-27,completed
T001935,B007,C0020,31744.85,Equity,2024-03-06,completed
T001936,B002,C0023,4292.77,Commodity,2024-01-19,completed
T001937,B005,C0010,5022.54,Equity,2024-02-25,pending
T001938,B001,C0011,5142.96,Equity,2024-01-12,completed
T001939,B003,C0041,25998.73,Commodity,2024-01-29,completed
T001940,B002,C0041,8608.69,Equity,2024-02-27,completed
T001941,B001,C0005,46216.67,Bond,2024-02-14,completed
T001942,B007,C0001,304.31,Forex,2024-01-04,completed
T001943,B005,C0017,6091.94,Commodity,2024-02-23,completed
T001944,B001,C0022,4068.05,Forex,2024-01-07,completed
T001945,B006,C0034,14995.25,Equity,2024-02-20,completed
T001946,B005,C0045,9827.39,Equity,2024-03-05,completed
T001947,B003,C0041,72894.3,Bond,2024-02-17,completed
T001948,B007,C0029,1354.24,Commodity,2024-01-31,completed
T001949,B010,C0004,23581.96,Equity,2024-02-19,completed
T001950,B009,C0005,50894.22,Commodity,2024-01-11,completed
T001951,B009,C0011,356814.44,Commodity,2024-02-17,completed
T001952,B009,C0021,10693.07,Commodity,2024-01-29,completed
T001953,B002,C0035,35835.27,Commodity,2024-01-04,completed
T001954,B003,C0012,1471.75,Commodity,2024-02-10,completed
T001955,B007,C0026,609.15,Forex,2024-01-13,completed
T001956,B005,C0019,78210.69,Bond,2024-03-24,completed
T001957,B002,C0045,21843.52,Commodity,2024-02-12,completed
T001958,B003,C0007,129025.98,Forex,2024-01-19,completed
T001959,B010,C0047,2807.07,Equity,2024-01-18,completed
T001960,B006,C0007,48043.07,Commodity,2024-01-05,completed
T001961,B007,C0026,363388.13,Equity,2024-02-06,completed
T001962,B009,C0040,41338.87,Commodity,2024-03-01,completed
T001963,B001,C0005,33351.97,Forex,2024-03-30,completed
T001964,B007,C0021,22310.98,Forex,2024-01-18,completed
T001965,B008,C0014,2087.41,Forex,2024-03-01,completed
T001966,B003,C0004,168275.77,Bond,2024-02-27,completed
T001967,B004,C0023,8810.62,Equity,2024-03-19,completed
T001968,B010,C0042,46944.67,Bond,2024-01-01,completed
T001969,B006,C0020,2112.12,Commodity,2024-01-11,completed
T001970,B010,C0015,3754.88,Equity,2024-01-03,completed
T001971,B007,C0050,189592.27,Forex,2024-02-02,completed
T001972,B004,C0045,13082.71,Equity,2024-01-28,completed
T001973,B008,C0029,194835.95,Forex,2024-01-20,completed
T001974,B005,C0008,19587.64,Bond,2024-03-11,completed
T001975,B001,C0041,1390.13,Bond,2024-03-18,completed
T001976,B004,C0048,83960.47,Forex,2024-03-08,completed
T001977,B003,C0019,9092.1,Forex,2024-02-24,completed
T001978,B009,C0048,62820.28,Commodity,2024-01-15,completed
T001979,B008,C0039,22875.38,Bond,2024-02-06,failed
T001980,B001,C0046,2176.17,Bond,2024-01-31,completed
T001981,B006,C0028,28182.1,Commodity,2024-02-08,completed
T001982,B009,C0046,593821.89,Bond,2024-01-16,completed
T001983,B007,C0027,46142.04,Forex,2024-01-07,completed
T001984,B004,C0004,20205.77,Equity,2024-01-31,completed
T001985,B001,C0015,110527.0,Equity,2024-02-23,pending
T001986,B002,C0035,30212.25,Bond,2024-03-22,completed
T001987,B005,C0037,30160.89,Commodity,2024-03-20,completed
T001988,B005,C0001,4283.66,Forex,2024-02-28,completed
T001989,B008,C0003,31281.18,Equity,2024-01-09,completed
T001990,B006,C0047,104106.02,Forex,2024-01-15,completed
T001991,B008,C0024,6284.91,Bond,2024-03-04,completed
T001992,B002,C0027,186603.95,Bond,2024-03-17,pending
T001993,B003,C0040,19195.69,Equity,2024-03-09,completed
T001994,B006,C0036,5815.87,Bond,2024-01-03,pending
T001995,B010,C0034,98365.77,Commodity,2024-03-21,completed
T001996,B003,C0029,14325.67,Bond,2024-03-06,completed
T001997,B006,C0024,68821.56,Bond,2024-03-14,completed
T001998,B006,C0024,14219.39,Bond,2024-01-31,completed
T001999,B002,C0042,20135.92,Forex,2024-01-19,completed
T002000,B007,C0004,46181.77,Forex,2024-02-07,completed
